city,province,region,date,record_count,avg_aqi,max_aqi,good_rate,avg_pm25,avg_pm10,avg_so2,avg_no2
上海,上海市,华东,2025-11-05,48,63.77,75,1.0,38.69,64.54,8.67,14.38
上海,上海市,华东,2025-11-06,48,58.48,72,1.0,37.58,62.33,8.17,12.71
上海,上海市,华东,2025-11-07,48,61.25,76,1.0,36.44,64.62,8.38,14.65
上海,上海市,华东,2025-11-08,48,57.4,69,1.0,37.23,57.67,8.1,12.06
上海,上海市,华东,2025-11-09,48,53.5,67,1.0,32.27,59.6,7.75,12.92
上海,上海市,华东,2025-11-10,48,65.23,78,1.0,40.27,65.54,8.69,14.44
上海,上海市,华东,2025-11-11,48,58.83,70,1.0,37.1,64.46,8.06,13.31
上海,上海市,华东,2025-11-12,48,64.6,78,1.0,38.6,66.83,8.69,15.04
上海,上海市,华东,2025-11-13,48,61.81,79,1.0,40.08,63.85,8.48,12.98
上海,上海市,华东,2025-11-14,48,60.81,73,1.0,36.38,66.31,8.35,14.54
上海,上海市,华东,2025-11-15,48,61.19,77,1.0,38.71,61.21,8.35,13.0
上海,上海市,华东,2025-11-16,48,55.1,66,1.0,34.06,61.27,7.85,12.79
上海,上海市,华东,2025-11-17,48,66.81,79,1.0,40.56,67.54,8.81,15.19
上海,上海市,华东,2025-11-18,48,61.29,75,1.0,39.73,64.75,8.27,13.21
上海,上海市,华东,2025-11-19,48,63.67,79,1.0,38.02,67.6,8.5,15.12
上海,上海市,华东,2025-11-20,48,65.29,77,1.0,41.88,66.25,8.88,13.88
上海,上海市,华东,2025-11-21,48,61.44,74,1.0,37.1,68.15,8.44,14.56
上海,上海市,华东,2025-11-22,48,63.92,76,1.0,39.48,63.96,8.52,14.1
上海,上海市,华东,2025-11-23,48,56.94,69,1.0,36.25,61.92,8.0,12.75
上海,上海市,华东,2025-11-24,48,66.83,80,1.0,40.08,69.42,8.81,15.52
上海,上海市,华东,2025-11-25,48,64.88,83,1.0,41.83,67.1,8.75,13.58
上海,上海市,华东,2025-11-26,48,63.85,76,1.0,38.08,70.04,8.65,15.08
上海,上海市,华东,2025-11-27,48,69.06,84,1.0,43.44,69.31,9.15,14.92
上海,上海市,华东,2025-11-28,48,62.31,73,1.0,38.88,68.35,8.48,14.35
上海,上海市,华东,2025-11-29,48,64.38,77,1.0,39.12,65.02,8.73,14.65
上海,上海市,华东,2025-11-30,48,59.31,73,1.0,38.48,62.65,8.12,12.73
上海,上海市,华东,2025-12-01,48,66.23,82,1.0,39.38,70.96,6.83,15.71
上海,上海市,华东,2025-12-02,48,68.65,79,1.0,43.83,69.62,7.04,14.46
上海,上海市,华东,2025-12-03,48,63.96,76,1.0,38.96,70.44,6.69,15.17
上海,上海市,华东,2025-12-04,48,70.67,84,1.0,43.71,70.85,7.27,15.58
上海,上海市,华东,2025-12-05,48,63.94,77,1.0,40.83,69.12,6.62,14.02
上海,上海市,华东,2025-12-06,48,64.33,77,1.0,38.29,67.48,6.62,14.94
上海,上海市,华东,2025-12-07,48,63.35,81,1.0,40.69,65.44,6.58,13.35
上海,上海市,华东,2025-12-08,48,66.19,78,1.0,39.6,72.31,6.67,15.81
上海,上海市,华东,2025-12-09,48,71.27,86,1.0,44.88,71.1,7.19,15.27
上海,上海市,华东,2025-12-10,48,64.08,76,1.0,40.15,70.0,6.62,14.46
上海,上海市,华东,2025-12-11,48,70.85,84,1.0,42.98,72.35,7.21,16.04
上海,上海市,华东,2025-12-12,48,66.69,80,1.0,42.96,70.46,6.88,14.29
上海,上海市,华东,2025-12-13,48,63.9,79,1.0,37.9,68.65,6.56,15.38
上海,上海市,华东,2025-12-14,48,66.35,77,1.0,42.46,66.58,6.85,14.21
上海,上海市,华东,2025-12-15,48,65.4,78,1.0,40.17,71.75,6.79,15.19
上海,上海市,华东,2025-12-16,48,72.33,86,1.0,44.58,72.94,7.27,15.9
上海,上海市,华东,2025-12-17,48,66.12,80,1.0,42.12,71.56,6.81,14.5
上海,上海市,华东,2025-12-18,48,71.0,83,1.0,42.27,74.79,7.12,16.58
上海,上海市,华东,2025-12-19,48,70.27,88,1.0,45.08,72.23,7.08,14.81
上海,上海市,华东,2025-12-20,48,62.77,74,1.0,37.79,68.56,6.67,14.88
上海,上海市,华东,2025-12-21,48,68.1,83,1.0,42.81,67.83,6.94,14.65
上海,上海市,华东,2025-12-22,48,65.83,78,1.0,41.4,72.21,6.77,14.85
上海,上海市,华东,2025-12-23,48,72.71,86,1.0,43.83,74.79,7.35,16.54
上海,上海市,华东,2025-12-24,48,68.85,82,1.0,44.25,72.33,7.15,14.71
上海,上海市,华东,2025-12-25,48,69.54,85,1.0,41.56,74.48,7.1,16.54
上海,上海市,华东,2025-12-26,48,72.21,83,1.0,46.1,72.58,7.35,15.27
上海,上海市,华东,2025-12-27,48,62.04,74,1.0,38.15,68.67,6.48,14.44
上海,上海市,华东,2025-12-28,48,69.35,82,1.0,42.4,70.35,7.12,15.42
上海,上海市,华东,2025-12-29,48,68.12,82,1.0,43.29,73.42,6.92,14.88
上海,上海市,华东,2025-12-30,48,72.1,84,1.0,43.02,75.81,7.38,16.9
上海,上海市,华东,2025-12-31,48,71.35,89,1.0,45.92,72.81,7.21,14.98
东莞,广东省,华南,2025-01-01,48,59.38,70,1.0,36.77,61.58,7.21,13.25
东莞,广东省,华南,2025-01-02,48,58.46,74,1.0,36.35,62.04,7.17,13.21
东莞,广东省,华南,2025-01-03,48,59.79,72,1.0,36.94,62.35,7.31,13.44
东莞,广东省,华南,2025-01-04,48,55.1,68,1.0,34.23,58.35,6.94,12.69
东莞,广东省,华南,2025-01-05,48,55.9,70,1.0,34.71,57.77,7.0,12.58
东莞,广东省,华南,2025-01-06,48,58.73,70,1.0,36.69,62.0,7.12,13.38
东莞,广东省,华南,2025-01-07,48,59.5,75,1.0,36.92,61.96,7.25,13.23
东莞,广东省,华南,2025-01-08,48,59.06,70,1.0,36.5,63.04,7.19,13.48
东莞,广东省,华南,2025-01-09,48,60.1,73,1.0,37.02,62.85,7.33,13.52
东莞,广东省,华南,2025-01-10,48,59.44,73,1.0,36.83,63.02,7.27,13.56
东莞,广东省,华南,2025-01-11,48,55.9,67,1.0,34.69,57.81,6.98,12.5
东莞,广东省,华南,2025-01-12,48,55.12,71,1.0,34.23,58.44,6.92,12.46
东莞,广东省,华南,2025-01-13,48,59.73,70,1.0,37.06,62.21,7.31,13.35
东莞,广东省,华南,2025-01-14,48,59.42,73,1.0,36.67,63.12,7.25,13.58
东莞,广东省,华南,2025-01-15,48,59.98,73,1.0,37.23,62.23,7.29,13.52
东莞,广东省,华南,2025-01-16,48,59.25,70,1.0,36.83,62.35,7.25,13.52
东莞,广东省,华南,2025-01-17,48,59.48,75,1.0,37.1,61.6,7.23,13.23
东莞,广东省,华南,2025-01-18,48,55.15,65,1.0,34.12,58.58,6.92,12.6
东莞,广东省,华南,2025-01-19,48,55.88,71,1.0,34.65,58.48,6.98,12.54
东莞,广东省,华南,2025-01-20,48,59.6,69,1.0,36.67,63.33,7.25,13.73
东莞,广东省,华南,2025-01-21,48,59.83,73,1.0,37.19,62.15,7.23,13.46
东莞,广东省,华南,2025-01-22,48,59.25,71,1.0,36.73,62.58,7.23,13.48
东莞,广东省,华南,2025-01-23,48,59.35,72,1.0,37.0,61.83,7.25,13.1
东莞,广东省,华南,2025-01-24,48,59.21,72,1.0,36.44,63.02,7.27,13.46
东莞,广东省,华南,2025-01-25,48,55.77,68,1.0,34.62,58.25,6.92,12.54
东莞,广东省,华南,2025-01-26,48,55.48,67,1.0,34.29,58.56,6.94,12.81
东莞,广东省,华南,2025-01-27,48,59.15,72,1.0,37.02,61.21,7.23,13.17
东莞,广东省,华南,2025-01-28,48,58.83,69,1.0,36.46,62.0,7.19,13.42
东莞,广东省,华南,2025-01-29,48,58.81,74,1.0,36.62,61.46,7.21,13.06
东莞,广东省,华南,2025-01-30,48,59.25,69,1.0,36.42,62.88,7.17,13.58
东莞,广东省,华南,2025-01-31,48,59.27,73,1.0,36.92,61.9,7.25,13.35
东莞,广东省,华南,2025-02-01,48,55.25,65,1.0,34.15,58.12,7.92,12.73
东莞,广东省,华南,2025-02-02,48,54.75,68,1.0,34.31,57.06,7.9,12.25
东莞,广东省,华南,2025-02-03,48,58.83,68,1.0,36.23,62.38,8.19,13.33
东莞,广东省,华南,2025-02-04,48,58.69,73,1.0,36.5,61.65,8.15,13.04
东莞,广东省,华南,2025-02-05,48,59.12,69,1.0,36.17,62.5,8.19,13.5
东莞,广东省,华南,2025-02-06,48,58.46,73,1.0,36.56,60.85,8.15,13.04
东莞,广东省,华南,2025-02-07,48,58.52,68,1.0,36.19,61.33,8.17,13.35
东莞,广东省,华南,2025-02-08,48,53.83,66,1.0,33.79,56.15,7.81,11.98
东莞,广东省,华南,2025-02-09,48,54.44,66,1.0,33.42,57.56,7.83,12.46
东莞,广东省,华南,2025-02-10,48,58.06,71,1.0,36.17,60.98,8.08,13.15
东莞,广东省,华南,2025-02-11,48,58.54,71,1.0,36.04,61.6,8.17,13.44
东莞,广东省,华南,2025-02-12,48,57.6,70,1.0,36.1,60.04,8.1,12.85
东莞,广东省,华南,2025-02-13,48,57.94,69,1.0,35.77,60.9,8.12,13.15
东莞,广东省,华南,2025-02-14,48,57.25,72,1.0,35.71,60.4,8.1,12.83
东莞,广东省,华南,2025-02-15,48,54.33,63,1.0,33.12,57.5,7.85,12.48
东莞,广东省,华南,2025-02-16,48,53.52,69,1.0,33.35,56.17,7.79,12.04
东莞,广东省,华南,2025-02-17,48,57.85,67,1.0,35.71,60.56,8.12,13.19
东莞,广东省,华南,2025-02-18,48,56.56,72,1.0,35.5,59.06,8.02,12.6
东莞,广东省,华南,2025-02-19,48,57.17,69,1.0,35.25,60.08,8.08,12.94
东莞,广东省,华南,2025-02-20,48,56.48,69,1.0,35.17,59.46,8.04,12.73
东莞,广东省,华南,2025-02-21,48,57.48,71,1.0,35.27,60.38,8.06,13.12
东莞,广东省,华南,2025-02-22,48,52.42,63,1.0,32.81,54.9,7.73,11.92
东莞,广东省,华南,2025-02-23,48,52.96,67,1.0,32.71,55.17,7.71,12.12
东莞,广东省,华南,2025-02-24,48,55.6,68,1.0,34.9,58.6,7.85,12.5
东莞,广东省,华南,2025-02-25,48,56.73,69,1.0,34.75,59.9,8.04,12.88
东莞,广东省,华南,2025-02-26,48,55.83,71,1.0,34.75,59.19,8.04,12.62
东莞,广东省,华南,2025-02-27,48,56.73,66,1.0,34.77,59.42,8.0,12.92
东莞,广东省,华南,2025-02-28,48,55.21,71,1.0,34.58,57.94,7.88,12.48
东莞,广东省,华南,2025-03-01,48,51.88,63,1.0,32.04,54.0,5.62,11.77
东莞,广东省,华南,2025-03-02,48,50.67,66,1.0,31.75,53.65,5.54,11.44
东莞,广东省,华南,2025-03-03,48,55.73,69,1.0,34.25,58.44,5.98,12.62
东莞,广东省,华南,2025-03-04,48,54.69,67,1.0,34.08,57.69,5.88,12.42
东莞,广东省,华南,2025-03-05,48,55.46,71,1.0,34.21,57.54,5.92,12.67
东莞,广东省,华南,2025-03-06,48,53.9,65,1.0,33.83,56.69,5.79,12.15
东莞,广东省,华南,2025-03-07,48,54.67,70,1.0,33.69,57.15,5.85,12.44
东莞,广东省,华南,2025-03-08,48,49.88,62,1.0,31.06,53.15,5.42,11.46
东莞,广东省,华南,2025-03-09,48,51.08,63,1.0,31.21,53.52,5.65,11.75
东莞,广东省,华南,2025-03-10,48,53.65,68,1.0,33.44,56.71,5.77,12.21
东莞,广东省,华南,2025-03-11,48,54.29,65,1.0,33.52,56.33,5.85,12.23
东莞,广东省,华南,2025-03-12,48,52.79,69,1.0,33.04,55.83,5.67,11.9
东莞,广东省,华南,2025-03-13,48,53.73,65,1.0,33.08,56.19,5.81,12.15
东莞,广东省,华南,2025-03-14,48,52.75,68,1.0,32.77,56.08,5.73,12.08
东莞,广东省,华南,2025-03-15,48,49.75,63,1.0,30.6,51.56,5.52,11.35
东莞,广东省,华南,2025-03-16,48,48.17,61,1.0,30.15,50.65,5.35,10.98
东莞,广东省,华南,2025-03-17,48,52.6,68,1.0,32.65,54.35,5.6,11.92
东莞,广东省,华南,2025-03-18,48,51.48,63,1.0,32.06,54.73,5.67,11.81
东莞,广东省,华南,2025-03-19,48,52.6,67,1.0,32.33,54.96,5.71,11.98
东莞,广东省,华南,2025-03-20,48,51.79,64,1.0,32.0,55.17,5.6,12.08
东莞,广东省,华南,2025-03-21,48,52.29,65,1.0,32.31,54.12,5.67,11.85
东莞,广东省,华南,2025-03-22,48,46.96,62,1.0,29.25,49.71,5.25,10.81
东莞,广东省,华南,2025-03-23,48,47.54,58,1.0,29.44,49.4,5.31,10.73
东莞,广东省,华南,2025-03-24,48,50.56,67,1.0,31.25,54.0,5.5,11.65
东莞,广东省,华南,2025-03-25,48,51.38,62,1.0,31.54,53.46,5.67,11.65
东莞,广东省,华南,2025-03-26,48,50.29,65,1.0,31.23,53.19,5.56,11.65
东莞,广东省,华南,2025-03-27,48,50.56,64,1.0,31.46,52.02,5.5,11.38
东莞,广东省,华南,2025-03-28,48,49.25,61,1.0,30.65,52.12,5.4,11.27
东莞,广东省,华南,2025-03-29,48,45.98,62,1.0,28.54,47.85,5.21,10.48
东莞,广东省,华南,2025-03-30,48,45.48,55,1.0,28.0,48.62,5.12,10.69
东莞,广东省,华南,2025-03-31,48,50.0,65,1.0,30.98,51.88,5.48,11.38
东莞,广东省,华南,2025-04-01,48,49.0,60,1.0,30.42,51.9,6.42,11.31
东莞,广东省,华南,2025-04-02,48,49.02,62,1.0,30.5,50.77,6.42,11.0
东莞,广东省,华南,2025-04-03,48,48.31,62,1.0,29.79,51.52,6.38,11.12
东莞,广东省,华南,2025-04-04,48,48.77,60,1.0,30.15,51.0,6.44,11.1
东莞,广东省,华南,2025-04-05,48,44.33,58,1.0,27.21,47.29,6.06,10.42
东莞,广东省,华南,2025-04-06,48,44.46,55,1.0,27.67,45.85,6.04,10.17
东莞,广东省,华南,2025-04-07,48,47.31,60,1.0,29.48,49.83,6.25,11.0
东莞,广东省,华南,2025-04-08,48,47.29,61,1.0,29.62,48.98,6.25,10.65
东莞,广东省,华南,2025-04-09,48,46.92,57,1.0,28.92,49.98,6.27,10.98
东莞,广东省,华南,2025-04-10,48,47.23,62,1.0,29.29,49.23,6.27,10.77
东莞,广东省,华南,2025-04-11,48,46.81,55,1.0,28.85,49.56,6.21,11.08
东莞,广东省,华南,2025-04-12,48,42.75,57,1.0,26.83,44.08,5.96,9.73
东莞,广东省,华南,2025-04-13,48,42.12,52,1.0,26.04,44.65,5.9,9.92
东莞,广东省,华南,2025-04-14,48,45.96,58,1.0,28.62,48.04,6.19,10.46
东莞,广东省,华南,2025-04-15,48,46.0,57,1.0,28.12,49.23,6.19,10.85
东莞,广东省,华南,2025-04-16,48,45.94,59,1.0,28.56,47.88,6.12,10.44
东莞,广东省,华南,2025-04-17,48,45.5,57,1.0,28.04,47.9,6.19,10.69
东莞,广东省,华南,2025-04-18,48,44.77,58,1.0,28.06,46.23,6.1,10.08
东莞,广东省,华南,2025-04-19,48,40.65,50,1.0,25.08,42.96,5.75,9.6
东莞,广东省,华南,2025-04-20,48,40.5,53,1.0,25.31,42.35,5.77,9.4
东莞,广东省,华南,2025-04-21,48,44.62,55,1.0,27.27,47.31,6.12,10.62
东莞,广东省,华南,2025-04-22,48,44.1,58,1.0,27.56,45.79,6.04,10.19
东莞,广东省,华南,2025-04-23,48,43.92,55,1.0,27.12,46.19,6.1,10.31
东莞,广东省,华南,2025-04-24,48,43.23,56,1.0,27.12,45.08,5.96,9.79
东莞,广东省,华南,2025-04-25,48,43.67,53,1.0,26.73,46.42,6.02,10.23
东莞,广东省,华南,2025-04-26,48,39.33,53,1.0,24.33,41.52,5.65,9.25
东莞,广东省,华南,2025-04-27,48,39.58,48,1.0,24.17,41.85,5.67,9.48
东莞,广东省,华南,2025-04-28,48,42.5,58,1.0,26.75,44.15,5.88,9.77
东莞,广东省,华南,2025-04-29,48,42.52,52,1.0,26.17,44.6,5.96,9.98
东莞,广东省,华南,2025-04-30,48,41.58,56,1.0,26.12,43.62,5.88,9.52
东莞,广东省,华南,2025-05-01,48,42.46,53,1.0,25.9,45.0,6.92,10.08
东莞,广东省,华南,2025-05-02,48,41.56,53,1.0,26.04,43.48,6.85,9.67
东莞,广东省,华南,2025-05-03,48,38.0,51,1.0,23.31,39.71,6.48,9.21
东莞,广东省,华南,2025-05-04,48,36.77,49,1.0,23.27,38.27,6.52,8.62
东莞,广东省,华南,2025-05-05,48,41.1,55,1.0,25.25,43.19,6.77,9.67
东莞,广东省,华南,2025-05-06,48,40.48,53,1.0,25.25,42.81,6.75,9.42
东莞,广东省,华南,2025-05-07,48,41.38,52,1.0,25.21,43.73,6.81,9.81
东莞,广东省,华南,2025-05-08,48,40.23,55,1.0,25.25,42.27,6.73,9.35
东莞,广东省,华南,2025-05-09,48,40.58,50,1.0,25.0,42.35,6.81,9.58
东莞,广东省,华南,2025-05-10,48,35.27,52,1.0,22.21,37.02,6.29,8.33
东莞,广东省,华南,2025-05-11,48,36.19,46,1.0,22.08,37.98,6.38,8.65
东莞,广东省,华南,2025-05-12,48,39.17,54,1.0,24.46,41.46,6.65,9.29
东莞,广东省,华南,2025-05-13,48,39.98,52,1.0,24.48,41.65,6.73,9.54
东莞,广东省,华南,2025-05-14,48,38.52,51,1.0,24.38,40.25,6.62,9.04
东莞,广东省,华南,2025-05-15,48,39.04,54,1.0,24.08,40.48,6.56,9.35
东莞,广东省,华南,2025-05-16,48,37.79,49,1.0,23.75,40.06,6.6,8.92
东莞,广东省,华南,2025-05-17,48,35.23,50,1.0,21.35,37.12,6.31,8.56
东莞,广东省,华南,2025-05-18,48,34.06,46,1.0,21.19,36.25,6.21,8.48
东莞,广东省,华南,2025-05-19,48,38.73,51,1.0,23.77,40.29,6.54,9.25
东莞,广东省,华南,2025-05-20,48,37.1,52,1.0,23.38,39.15,6.48,8.69
东莞,广东省,华南,2025-05-21,48,38.0,48,1.0,23.44,39.67,6.54,9.0
东莞,广东省,华南,2025-05-22,48,36.81,53,1.0,23.02,39.33,6.4,8.81
东莞,广东省,华南,2025-05-23,48,37.9,49,1.0,23.1,39.56,6.52,9.02
东莞,广东省,华南,2025-05-24,48,32.73,48,1.0,20.52,34.54,6.08,8.19
东莞,广东省,华南,2025-05-25,48,33.29,47,1.0,20.65,34.15,6.23,8.27
东莞,广东省,华南,2025-05-26,48,35.67,49,1.0,22.48,37.6,6.35,8.46
东莞,广东省,华南,2025-05-27,48,36.73,52,1.0,22.58,38.27,6.42,8.81
东莞,广东省,华南,2025-05-28,48,35.79,47,1.0,22.27,38.31,6.31,8.77
东莞,广东省,华南,2025-05-29,48,36.94,51,1.0,22.58,38.35,6.46,8.92
东莞,广东省,华南,2025-05-30,48,35.5,48,1.0,22.23,37.58,6.4,8.6
东莞,广东省,华南,2025-05-31,48,32.21,44,1.0,19.88,33.21,6.12,8.19
东莞,广东省,华南,2025-06-01,48,31.08,47,1.0,19.35,33.42,4.0,7.85
东莞,广东省,华南,2025-06-02,48,35.96,46,1.0,22.02,37.58,4.31,8.62
东莞,广东省,华南,2025-06-03,48,34.96,51,1.0,21.71,37.38,4.35,8.58
东莞,广东省,华南,2025-06-04,48,35.73,46,1.0,22.02,36.62,4.29,8.65
东莞,广东省,华南,2025-06-05,48,34.17,49,1.0,21.44,36.06,4.23,8.42
东莞,广东省,华南,2025-06-06,48,34.81,48,1.0,21.65,35.83,4.27,8.42
东莞,广东省,华南,2025-06-07,48,30.04,42,1.0,18.73,32.35,3.92,7.85
东莞,广东省,华南,2025-06-08,48,31.15,46,1.0,19.12,32.27,3.96,8.02
东莞,广东省,华南,2025-06-09,48,34.04,45,1.0,21.15,36.21,4.17,8.58
东莞,广东省,华南,2025-06-10,48,34.54,49,1.0,21.48,35.38,4.25,8.48
东莞,广东省,华南,2025-06-11,48,33.46,46,1.0,20.88,35.69,4.15,8.31
东莞,广东省,华南,2025-06-12,48,34.27,47,1.0,21.17,35.73,4.21,8.4
东莞,广东省,华南,2025-06-13,48,33.6,48,1.0,20.65,36.31,4.23,8.42
东莞,广东省,华南,2025-06-14,48,30.4,41,1.0,18.65,31.44,3.9,7.94
东莞,广东省,华南,2025-06-15,48,29.29,44,1.0,18.25,31.08,3.81,7.79
东莞,广东省,华南,2025-06-16,48,33.38,45,1.0,20.9,34.04,4.12,8.15
东莞,广东省,华南,2025-06-17,48,32.6,46,1.0,20.27,34.77,4.1,8.19
东莞,广东省,华南,2025-06-18,48,33.27,47,1.0,20.65,34.54,4.15,8.21
东莞,广东省,华南,2025-06-19,48,32.98,43,1.0,20.35,35.27,4.12,8.35
东莞,广东省,华南,2025-06-20,48,33.27,49,1.0,20.77,34.12,4.15,8.31
东莞,广东省,华南,2025-06-21,48,28.52,38,1.0,17.75,30.25,3.85,7.69
东莞,广东省,华南,2025-06-22,48,28.79,44,1.0,18.02,29.75,3.85,7.6
东莞,广东省,华南,2025-06-23,48,32.38,43,1.0,19.92,34.94,4.04,8.25
东莞,广东省,华南,2025-06-24,48,33.0,45,1.0,20.33,34.5,4.12,8.23
东莞,广东省,华南,2025-06-25,48,32.6,45,1.0,19.94,34.77,4.12,8.25
东莞,广东省,华南,2025-06-26,48,32.52,45,1.0,20.4,33.31,4.04,8.06
东莞,广东省,华南,2025-06-27,48,31.81,45,1.0,19.73,33.69,4.06,8.0
东莞,广东省,华南,2025-06-28,48,28.06,40,1.0,17.56,29.02,3.77,7.58
东莞,广东省,华南,2025-06-29,48,28.21,38,1.0,17.27,30.25,3.75,7.56
东莞,广东省,华南,2025-06-30,48,32.15,45,1.0,19.98,33.17,4.04,8.08
东莞,广东省,华南,2025-07-01,48,32.1,42,1.0,19.75,33.85,5.08,8.19
东莞,广东省,华南,2025-07-02,48,31.62,47,1.0,19.96,32.5,5.04,7.94
东莞,广东省,华南,2025-07-03,48,31.6,42,1.0,19.42,33.69,5.04,8.15
东莞,广东省,华南,2025-07-04,48,31.71,45,1.0,19.71,33.31,5.0,8.0
东莞,广东省,华南,2025-07-05,48,28.27,37,1.0,17.1,30.42,4.79,7.6
东莞,广东省,华南,2025-07-06,48,27.98,41,1.0,17.5,28.98,4.75,7.54
东莞,广东省,华南,2025-07-07,48,31.79,42,1.0,19.56,33.54,5.06,8.12
东莞,广东省,华南,2025-07-08,48,31.19,46,1.0,19.69,32.38,4.98,7.79
东莞,广东省,华南,2025-07-09,48,31.65,41,1.0,19.31,33.73,5.08,7.94
东莞,广东省,华南,2025-07-10,48,31.44,45,1.0,19.6,32.92,5.0,8.02
东莞,广东省,华南,2025-07-11,48,31.94,42,1.0,19.46,33.65,5.06,8.15
东莞,广东省,华南,2025-07-12,48,27.42,39,1.0,17.35,28.12,4.73,7.5
东莞,广东省,华南,2025-07-13,48,27.58,40,1.0,16.96,28.9,4.65,7.54
东莞,广东省,华南,2025-07-14,48,30.92,44,1.0,19.48,32.44,4.96,7.83
东莞,广东省,华南,2025-07-15,48,31.83,44,1.0,19.23,34.04,5.04,8.15
东莞,广东省,华南,2025-07-16,48,31.48,44,1.0,19.67,33.08,5.02,8.0
东莞,广东省,华南,2025-07-17,48,32.04,42,1.0,19.54,33.69,5.04,8.19
东莞,广东省,华南,2025-07-18,48,31.1,47,1.0,19.62,32.4,4.96,7.73
东莞,广东省,华南,2025-07-19,48,27.77,36,1.0,17.02,29.38,4.75,7.56
东莞,广东省,华南,2025-07-20,48,27.25,43,1.0,17.04,28.83,4.69,7.46
东莞,广东省,华南,2025-07-21,48,32.12,41,1.0,19.44,33.94,5.0,8.06
东莞,广东省,华南,2025-07-22,48,31.29,45,1.0,19.71,32.58,5.0,7.94
东莞,广东省,华南,2025-07-23,48,31.83,44,1.0,19.6,33.0,5.1,8.17
东莞,广东省,华南,2025-07-24,48,30.73,43,1.0,19.5,32.06,4.88,7.75
东莞,广东省,华南,2025-07-25,48,31.88,46,1.0,19.52,33.5,5.02,8.1
东莞,广东省,华南,2025-07-26,48,27.5,39,1.0,17.19,29.25,4.73,7.54
东莞,广东省,华南,2025-07-27,48,28.58,42,1.0,17.4,29.94,4.79,7.67
东莞,广东省,华南,2025-07-28,48,31.35,45,1.0,19.79,32.96,4.98,7.85
东莞,广东省,华南,2025-07-29,48,32.15,44,1.0,19.75,33.46,5.1,8.21
东莞,广东省,华南,2025-07-30,48,31.19,47,1.0,19.67,33.17,5.0,7.75
东莞,广东省,华南,2025-07-31,48,32.58,42,1.0,19.71,34.31,5.04,8.17
东莞,广东省,华南,2025-08-01,48,31.69,47,1.0,19.79,33.54,6.06,8.08
东莞,广东省,华南,2025-08-02,48,28.81,40,1.0,17.6,29.62,5.83,7.71
东莞,广东省,华南,2025-08-03,48,27.48,42,1.0,17.54,28.67,5.65,7.48
东莞,广东省,华南,2025-08-04,48,32.4,47,1.0,19.98,33.54,6.08,8.15
东莞,广东省,华南,2025-08-05,48,31.52,43,1.0,19.79,33.62,5.98,8.08
东莞,广东省,华南,2025-08-06,48,33.02,48,1.0,20.15,34.5,6.12,8.29
东莞,广东省,华南,2025-08-07,48,32.08,43,1.0,20.08,34.0,6.02,8.12
东莞,广东省,华南,2025-08-08,48,33.0,47,1.0,20.4,33.98,6.17,8.31
东莞,广东省,华南,2025-08-09,48,28.0,41,1.0,17.58,29.77,5.71,7.46
东莞,广东省,华南,2025-08-10,48,29.27,41,1.0,17.85,30.58,5.83,7.75
东莞,广东省,华南,2025-08-11,48,32.4,48,1.0,20.12,34.88,6.17,8.15
东莞,广东省,华南,2025-08-12,48,33.81,44,1.0,20.65,35.15,6.15,8.35
东莞,广东省,华南,2025-08-13,48,32.48,49,1.0,20.35,34.25,6.06,8.17
东莞,广东省,华南,2025-08-14,48,33.46,45,1.0,20.75,34.31,6.21,8.27
东莞,广东省,华南,2025-08-15,48,32.31,47,1.0,20.29,34.4,6.04,8.1
东莞,广东省,华南,2025-08-16,48,29.85,44,1.0,18.27,31.0,5.85,7.77
东莞,广东省,华南,2025-08-17,48,29.25,41,1.0,18.19,31.38,5.9,7.81
东莞,广东省,华南,2025-08-18,48,34.25,49,1.0,21.19,35.19,6.27,8.5
东莞,广东省,华南,2025-08-19,48,33.15,45,1.0,20.85,35.1,6.08,8.23
东莞,广东省,华南,2025-08-20,48,34.08,48,1.0,21.04,35.31,6.21,8.4
东莞,广东省,华南,2025-08-21,48,33.44,47,1.0,20.67,36.04,6.19,8.31
东莞,广东省,华南,2025-08-22,48,34.88,46,1.0,21.25,36.44,6.29,8.5
东莞,广东省,华南,2025-08-23,48,30.21,45,1.0,18.77,32.4,5.92,7.92
东莞,广东省,华南,2025-08-24,48,31.02,41,1.0,19.21,31.65,5.96,7.96
东莞,广东省,华南,2025-08-25,48,33.83,50,1.0,21.15,35.88,6.19,8.29
东莞,广东省,华南,2025-08-26,48,34.96,46,1.0,21.67,36.15,6.29,8.42
东莞,广东省,华南,2025-08-27,48,34.58,48,1.0,21.42,37.08,6.23,8.54
东莞,广东省,华南,2025-08-28,48,35.6,49,1.0,22.04,36.69,6.38,8.56
东莞,广东省,华南,2025-08-29,48,34.9,46,1.0,21.73,37.0,6.23,8.62
东莞,广东省,华南,2025-08-30,48,31.69,47,1.0,19.83,32.38,6.08,8.0
东莞,广东省,华南,2025-08-31,48,31.04,41,1.0,19.35,33.27,5.96,8.04
东莞,广东省,华南,2025-09-01,48,36.06,51,1.0,22.23,37.62,4.35,8.6
东莞,广东省,华南,2025-09-02,48,36.02,48,1.0,22.06,38.69,4.35,8.85
东莞,广东省,华南,2025-09-03,48,36.73,48,1.0,22.73,37.96,4.46,8.79
东莞,广东省,华南,2025-09-04,48,35.98,50,1.0,22.29,38.15,4.38,8.73
