record_id,city,region,datetime,year_month,hour,aqi,aqi_minmax,aqi_zscore,pm25_minmax,pm10_minmax,level_code,is_rush_hour,is_heavy_pollution
AQ2025-042-1-00002,温州,华东,2025-01-01 01:00:00,2025-01,1,68,0.347222,0.239326,0.340426,0.409938,1,0,0
AQ2025-042-2-00002,温州,华东,2025-01-01 01:00:00,2025-01,1,72,0.375,0.399623,0.382979,0.409938,1,0,0
AQ2025-043-1-00002,绍兴,华东,2025-01-01 01:00:00,2025-01,1,74,0.388889,0.479771,0.37234,0.465839,1,0,0
AQ2025-043-2-00002,绍兴,华东,2025-01-01 01:00:00,2025-01,1,79,0.423611,0.680143,0.425532,0.47205,1,0,0
AQ2025-044-1-00002,金华,华东,2025-01-01 01:00:00,2025-01,1,73,0.381944,0.439697,0.361702,0.465839,1,0,0
AQ2025-044-2-00002,金华,华东,2025-01-01 01:00:00,2025-01,1,77,0.409722,0.599994,0.404255,0.47205,1,0,0
AQ2025-045-1-00002,泉州,华东,2025-01-01 01:00:00,2025-01,1,67,0.340278,0.199252,0.319149,0.434783,1,0,0
AQ2025-045-2-00002,泉州,华东,2025-01-01 01:00:00,2025-01,1,71,0.368056,0.359549,0.361702,0.434783,1,0,0
AQ2025-046-1-00002,烟台,华东,2025-01-01 01:00:00,2025-01,1,76,0.402778,0.55992,0.382979,0.490683,1,0,0
AQ2025-046-2-00002,烟台,华东,2025-01-01 01:00:00,2025-01,1,80,0.430556,0.720217,0.425532,0.490683,1,0,0
AQ2025-047-1-00002,潍坊,华东,2025-01-01 01:00:00,2025-01,1,93,0.520833,1.241182,0.489362,0.590062,1,0,0
AQ2025-047-2-00002,潍坊,华东,2025-01-01 01:00:00,2025-01,1,97,0.548611,1.401479,0.531915,0.590062,1,0,0
AQ2025-048-1-00002,洛阳,华中,2025-01-01 01:00:00,2025-01,1,114,0.666667,2.082742,0.62766,0.714286,2,0,0
AQ2025-048-2-00002,洛阳,华中,2025-01-01 01:00:00,2025-01,1,119,0.701389,2.283113,0.680851,0.720497,2,0,0
AQ2025-049-1-00002,宜昌,华中,2025-01-01 01:00:00,2025-01,1,82,0.444444,0.800366,0.425532,0.484472,1,0,0
AQ2025-049-2-00002,宜昌,华中,2025-01-01 01:00:00,2025-01,1,87,0.479167,1.000737,0.468085,0.496894,1,0,0
AQ2025-050-1-00002,株洲,华中,2025-01-01 01:00:00,2025-01,1,95,0.534722,1.321331,0.510638,0.552795,1,0,0
AQ2025-050-2-00002,株洲,华中,2025-01-01 01:00:00,2025-01,1,99,0.5625,1.481628,0.553191,0.559006,1,0,0
AQ2025-051-1-00002,东莞,华南,2025-01-01 01:00:00,2025-01,1,62,0.305556,-0.00112,0.297872,0.329193,1,0,0
AQ2025-051-2-00002,东莞,华南,2025-01-01 01:00:00,2025-01,1,66,0.333333,0.159177,0.340426,0.329193,1,0,0
AQ2025-052-1-00002,中山,华南,2025-01-01 01:00:00,2025-01,1,58,0.277778,-0.161417,0.276596,0.291925,1,0,0
AQ2025-052-2-00002,中山,华南,2025-01-01 01:00:00,2025-01,1,62,0.305556,-0.00112,0.319149,0.298137,1,0,0
AQ2025-053-1-00002,惠州,华南,2025-01-01 01:00:00,2025-01,1,56,0.263889,-0.241565,0.276596,0.279503,1,0,0
AQ2025-053-2-00002,惠州,华南,2025-01-01 01:00:00,2025-01,1,59,0.284722,-0.121342,0.308511,0.279503,1,0,0
AQ2025-054-1-00002,桂林,华南,2025-01-01 01:00:00,2025-01,1,53,0.243056,-0.361788,0.265957,0.267081,1,0,0
AQ2025-054-2-00002,桂林,华南,2025-01-01 01:00:00,2025-01,1,56,0.263889,-0.241565,0.297872,0.267081,1,0,0
AQ2025-055-1-00002,绵阳,西南,2025-01-01 01:00:00,2025-01,1,73,0.381944,0.439697,0.404255,0.416149,1,0,0
AQ2025-055-2-00002,绵阳,西南,2025-01-01 01:00:00,2025-01,1,77,0.409722,0.599994,0.446809,0.416149,1,0,0
AQ2025-056-1-00002,遵义,西南,2025-01-01 01:00:00,2025-01,1,62,0.305556,-0.00112,0.340426,0.360248,1,0,0
AQ2025-056-2-00002,遵义,西南,2025-01-01 01:00:00,2025-01,1,66,0.333333,0.159177,0.382979,0.360248,1,0,0
AQ2025-057-1-00002,大理,西南,2025-01-01 01:00:00,2025-01,1,53,0.243056,-0.361788,0.287234,0.31677,1,0,0
AQ2025-057-2-00002,大理,西南,2025-01-01 01:00:00,2025-01,1,57,0.270833,-0.201491,0.329787,0.31677,1,0,0
AQ2025-058-1-00002,宝鸡,西北,2025-01-01 01:00:00,2025-01,1,104,0.597222,1.681999,0.62766,0.664596,2,0,0
AQ2025-058-2-00002,宝鸡,西北,2025-01-01 01:00:00,2025-01,1,109,0.631944,1.882371,0.670213,0.670807,2,0,0
AQ2025-059-1-00002,嘉峪关,西北,2025-01-01 01:00:00,2025-01,1,95,0.534722,1.321331,0.574468,0.614907,1,0,0
AQ2025-059-2-00002,嘉峪关,西北,2025-01-01 01:00:00,2025-01,1,100,0.569444,1.521702,0.617021,0.621118,1,0,0
AQ2025-060-1-00002,齐齐哈尔,东北,2025-01-01 01:00:00,2025-01,1,95,0.534722,1.321331,0.574468,0.614907,1,0,0
AQ2025-060-2-00002,齐齐哈尔,东北,2025-01-01 01:00:00,2025-01,1,99,0.5625,1.481628,0.617021,0.614907,1,0,0
AQ2025-001-1-00003,北京,华北,2025-01-01 02:00:00,2025-01,2,111,0.645833,1.962519,0.670213,0.720497,2,0,0
AQ2025-001-2-00003,北京,华北,2025-01-01 02:00:00,2025-01,2,116,0.680556,2.16289,0.723404,0.720497,2,0,0
AQ2025-002-1-00003,天津,华北,2025-01-01 02:00:00,2025-01,2,107,0.618056,1.802222,0.648936,0.68323,2,0,0
AQ2025-002-2-00003,天津,华北,2025-01-01 02:00:00,2025-01,2,112,0.652778,2.002593,0.702128,0.689441,2,0,0
AQ2025-003-1-00003,石家庄,华北,2025-01-01 02:00:00,2025-01,2,137,0.826389,3.00445,0.851064,0.869565,2,0,0
AQ2025-003-2-00003,石家庄,华北,2025-01-01 02:00:00,2025-01,2,142,0.861111,3.204821,0.904255,0.869565,2,0,0
AQ2025-004-1-00003,太原,华北,2025-01-01 02:00:00,2025-01,2,124,0.736111,2.483484,0.765957,0.763975,2,0,0
AQ2025-004-2-00003,太原,华北,2025-01-01 02:00:00,2025-01,2,129,0.770833,2.683856,0.819149,0.770186,2,0,0
AQ2025-005-1-00003,呼和浩特,华北,2025-01-01 02:00:00,2025-01,2,104,0.597222,1.681999,0.62766,0.621118,2,0,0
AQ2025-005-2-00003,呼和浩特,华北,2025-01-01 02:00:00,2025-01,2,109,0.631944,1.882371,0.680851,0.621118,2,0,0
AQ2025-006-1-00003,上海,华东,2025-01-01 02:00:00,2025-01,2,70,0.361111,0.319474,0.404255,0.385093,1,0,0
AQ2025-006-2-00003,上海,华东,2025-01-01 02:00:00,2025-01,2,74,0.388889,0.479771,0.446809,0.378882,1,0,0
AQ2025-007-1-00003,南京,华东,2025-01-01 02:00:00,2025-01,2,82,0.444444,0.800366,0.478723,0.453416,1,0,0
AQ2025-007-2-00003,南京,华东,2025-01-01 02:00:00,2025-01,2,86,0.472222,0.960663,0.521277,0.447205,1,0,0
AQ2025-008-1-00003,杭州,华东,2025-01-01 02:00:00,2025-01,2,74,0.388889,0.479771,0.414894,0.397516,1,0,0
AQ2025-008-2-00003,杭州,华东,2025-01-01 02:00:00,2025-01,2,78,0.416667,0.640069,0.468085,0.397516,1,0,0
AQ2025-009-1-00003,宁波,华东,2025-01-01 02:00:00,2025-01,2,68,0.347222,0.239326,0.37234,0.36646,1,0,0
AQ2025-009-2-00003,宁波,华东,2025-01-01 02:00:00,2025-01,2,72,0.375,0.399623,0.414894,0.360248,1,0,0
AQ2025-010-1-00003,合肥,华东,2025-01-01 02:00:00,2025-01,2,80,0.430556,0.720217,0.446809,0.459627,1,0,0
AQ2025-010-2-00003,合肥,华东,2025-01-01 02:00:00,2025-01,2,84,0.458333,0.880514,0.489362,0.453416,1,0,0
AQ2025-011-1-00003,福州,华东,2025-01-01 02:00:00,2025-01,2,63,0.3125,0.038955,0.319149,0.360248,1,0,0
AQ2025-011-2-00003,福州,华东,2025-01-01 02:00:00,2025-01,2,67,0.340278,0.199252,0.361702,0.360248,1,0,0
AQ2025-012-1-00003,厦门,华东,2025-01-01 02:00:00,2025-01,2,58,0.277778,-0.161417,0.287234,0.347826,1,0,0
AQ2025-012-2-00003,厦门,华东,2025-01-01 02:00:00,2025-01,2,62,0.305556,-0.00112,0.329787,0.347826,1,0,0
AQ2025-013-1-00003,南昌,华东,2025-01-01 02:00:00,2025-01,2,77,0.409722,0.599994,0.404255,0.484472,1,0,0
AQ2025-013-2-00003,南昌,华东,2025-01-01 02:00:00,2025-01,2,81,0.4375,0.760291,0.446809,0.484472,1,0,0
AQ2025-014-1-00003,济南,华东,2025-01-01 02:00:00,2025-01,2,100,0.569444,1.521702,0.542553,0.645963,1,0,0
AQ2025-014-2-00003,济南,华东,2025-01-01 02:00:00,2025-01,2,104,0.597222,1.681999,0.595745,0.645963,2,0,0
AQ2025-015-1-00003,青岛,华东,2025-01-01 02:00:00,2025-01,2,71,0.368056,0.359549,0.351064,0.459627,1,0,0
AQ2025-015-2-00003,青岛,华东,2025-01-01 02:00:00,2025-01,2,76,0.402778,0.55992,0.404255,0.459627,1,0,0
AQ2025-016-1-00003,郑州,华中,2025-01-01 02:00:00,2025-01,2,119,0.701389,2.283113,0.670213,0.763975,2,0,0
AQ2025-016-2-00003,郑州,华中,2025-01-01 02:00:00,2025-01,2,124,0.736111,2.483484,0.712766,0.770186,2,0,0
AQ2025-017-1-00003,武汉,华中,2025-01-01 02:00:00,2025-01,2,95,0.534722,1.321331,0.510638,0.596273,1,0,0
AQ2025-017-2-00003,武汉,华中,2025-01-01 02:00:00,2025-01,2,99,0.5625,1.481628,0.553191,0.596273,1,0,0
AQ2025-018-1-00003,长沙,华中,2025-01-01 02:00:00,2025-01,2,89,0.493056,1.080885,0.468085,0.540373,1,0,0
AQ2025-018-2-00003,长沙,华中,2025-01-01 02:00:00,2025-01,2,94,0.527778,1.281257,0.521277,0.546584,1,0,0
AQ2025-019-1-00003,广州,华南,2025-01-01 02:00:00,2025-01,2,59,0.284722,-0.121342,0.276596,0.329193,1,0,0
AQ2025-019-2-00003,广州,华南,2025-01-01 02:00:00,2025-01,2,62,0.305556,-0.00112,0.308511,0.31677,1,0,0
AQ2025-020-1-00003,深圳,华南,2025-01-01 02:00:00,2025-01,2,56,0.263889,-0.241565,0.255319,0.291925,1,0,0
AQ2025-020-2-00003,深圳,华南,2025-01-01 02:00:00,2025-01,2,59,0.284722,-0.121342,0.297872,0.285714,1,0,0
AQ2025-021-1-00003,珠海,华南,2025-01-01 02:00:00,2025-01,2,52,0.236111,-0.401862,0.234043,0.254658,1,0,0
AQ2025-021-2-00003,珠海,华南,2025-01-01 02:00:00,2025-01,2,56,0.263889,-0.241565,0.287234,0.254658,1,0,0
AQ2025-022-1-00003,佛山,华南,2025-01-01 02:00:00,2025-01,2,66,0.333333,0.159177,0.340426,0.347826,1,0,0
AQ2025-022-2-00003,佛山,华南,2025-01-01 02:00:00,2025-01,2,70,0.361111,0.319474,0.382979,0.341615,1,0,0
AQ2025-023-1-00003,南宁,华南,2025-01-01 02:00:00,2025-01,2,58,0.277778,-0.161417,0.297872,0.298137,1,0,0
AQ2025-023-2-00003,南宁,华南,2025-01-01 02:00:00,2025-01,2,61,0.298611,-0.041194,0.329787,0.291925,1,0,0
AQ2025-024-1-00003,海口,华南,2025-01-01 02:00:00,2025-01,2,47,0.201389,-0.602234,0.223404,0.236025,0,0,0
AQ2025-024-2-00003,海口,华南,2025-01-01 02:00:00,2025-01,2,50,0.222222,-0.482011,0.265957,0.229814,0,0,0
AQ2025-025-1-00003,重庆,西南,2025-01-01 02:00:00,2025-01,2,84,0.458333,0.880514,0.478723,0.496894,1,0,0
AQ2025-025-2-00003,重庆,西南,2025-01-01 02:00:00,2025-01,2,88,0.486111,1.040811,0.521277,0.490683,1,0,0
AQ2025-026-1-00003,成都,西南,2025-01-01 02:00:00,2025-01,2,91,0.506944,1.161034,0.531915,0.559006,1,0,0
AQ2025-026-2-00003,成都,西南,2025-01-01 02:00:00,2025-01,2,95,0.534722,1.321331,0.574468,0.559006,1,0,0
AQ2025-027-1-00003,贵阳,西南,2025-01-01 02:00:00,2025-01,2,60,0.291667,-0.081268,0.340426,0.372671,1,0,0
AQ2025-027-2-00003,贵阳,西南,2025-01-01 02:00:00,2025-01,2,63,0.3125,0.038955,0.37234,0.360248,1,0,0
AQ2025-028-1-00003,昆明,西南,2025-01-01 02:00:00,2025-01,2,57,0.270833,-0.201491,0.319149,0.36646,1,0,0
AQ2025-028-2-00003,昆明,西南,2025-01-01 02:00:00,2025-01,2,61,0.298611,-0.041194,0.361702,0.360248,1,0,0
AQ2025-029-1-00003,拉萨,西南,2025-01-01 02:00:00,2025-01,2,50,0.222222,-0.482011,0.276596,0.322981,0,0,0
AQ2025-029-2-00003,拉萨,西南,2025-01-01 02:00:00,2025-01,2,54,0.25,-0.321714,0.319149,0.31677,1,0,0
AQ2025-030-1-00003,西安,西北,2025-01-01 02:00:00,2025-01,2,122,0.722222,2.403336,0.755319,0.78882,2,0,0
AQ2025-030-2-00003,西安,西北,2025-01-01 02:00:00,2025-01,2,127,0.756944,2.603707,0.808511,0.78882,2,0,0
AQ2025-031-1-00003,兰州,西北,2025-01-01 02:00:00,2025-01,2,115,0.673611,2.122816,0.702128,0.732919,2,0,0
AQ2025-031-2-00003,兰州,西北,2025-01-01 02:00:00,2025-01,2,119,0.701389,2.283113,0.744681,0.726708,2,0,0
AQ2025-032-1-00003,西宁,西北,2025-01-01 02:00:00,2025-01,2,86,0.472222,0.960663,0.510638,0.52795,1,0,0
AQ2025-032-2-00003,西宁,西北,2025-01-01 02:00:00,2025-01,2,91,0.506944,1.161034,0.56383,0.52795,1,0,0
AQ2025-033-1-00003,银川,西北,2025-01-01 02:00:00,2025-01,2,100,0.569444,1.521702,0.595745,0.602484,1,0,0
AQ2025-033-2-00003,银川,西北,2025-01-01 02:00:00,2025-01,2,104,0.597222,1.681999,0.638298,0.596273,2,0,0
AQ2025-034-1-00003,乌鲁木齐,西北,2025-01-01 02:00:00,2025-01,2,126,0.75,2.563633,0.765957,0.751553,2,0,0
AQ2025-034-2-00003,乌鲁木齐,西北,2025-01-01 02:00:00,2025-01,2,131,0.784722,2.764004,0.819149,0.757764,2,0,0
AQ2025-035-1-00003,沈阳,东北,2025-01-01 02:00:00,2025-01,2,101,0.576389,1.561776,0.595745,0.57764,2,0,0
AQ2025-035-2-00003,沈阳,东北,2025-01-01 02:00:00,2025-01,2,105,0.604167,1.722074,0.638298,0.57764,2,0,0
AQ2025-036-1-00003,大连,东北,2025-01-01 02:00:00,2025-01,2,75,0.395833,0.519846,0.414894,0.403727,1,0,0
AQ2025-036-2-00003,大连,东北,2025-01-01 02:00:00,2025-01,2,79,0.423611,0.680143,0.457447,0.403727,1,0,0
AQ2025-037-1-00003,长春,东北,2025-01-01 02:00:00,2025-01,2,96,0.541667,1.361405,0.542553,0.546584,1,0,0
AQ2025-037-2-00003,长春,东北,2025-01-01 02:00:00,2025-01,2,101,0.576389,1.561776,0.595745,0.546584,2,0,0
AQ2025-038-1-00003,哈尔滨,东北,2025-01-01 02:00:00,2025-01,2,102,0.583333,1.601851,0.574468,0.596273,2,0,0
AQ2025-038-2-00003,哈尔滨,东北,2025-01-01 02:00:00,2025-01,2,107,0.618056,1.802222,0.62766,0.596273,2,0,0
AQ2025-039-1-00003,苏州,华东,2025-01-01 02:00:00,2025-01,2,74,0.388889,0.479771,0.382979,0.428571,1,0,0
AQ2025-039-2-00003,苏州,华东,2025-01-01 02:00:00,2025-01,2,78,0.416667,0.640069,0.425532,0.42236,1,0,0
AQ2025-040-1-00003,无锡,华东,2025-01-01 02:00:00,2025-01,2,75,0.395833,0.519846,0.382979,0.453416,1,0,0
AQ2025-040-2-00003,无锡,华东,2025-01-01 02:00:00,2025-01,2,79,0.423611,0.680143,0.425532,0.447205,1,0,0
AQ2025-041-1-00003,常州,华东,2025-01-01 02:00:00,2025-01,2,79,0.423611,0.680143,0.404255,0.496894,1,0,0
AQ2025-041-2-00003,常州,华东,2025-01-01 02:00:00,2025-01,2,83,0.451389,0.84044,0.446809,0.490683,1,0,0
AQ2025-042-1-00003,温州,华东,2025-01-01 02:00:00,2025-01,2,66,0.333333,0.159177,0.319149,0.42236,1,0,0
AQ2025-042-2-00003,温州,华东,2025-01-01 02:00:00,2025-01,2,70,0.361111,0.319474,0.361702,0.416149,1,0,0
AQ2025-043-1-00003,绍兴,华东,2025-01-01 02:00:00,2025-01,2,72,0.375,0.399623,0.351064,0.465839,1,0,0
AQ2025-043-2-00003,绍兴,华东,2025-01-01 02:00:00,2025-01,2,76,0.402778,0.55992,0.393617,0.459627,1,0,0
AQ2025-044-1-00003,金华,华东,2025-01-01 02:00:00,2025-01,2,70,0.361111,0.319474,0.340426,0.453416,1,0,0
AQ2025-044-2-00003,金华,华东,2025-01-01 02:00:00,2025-01,2,74,0.388889,0.479771,0.382979,0.447205,1,0,0
AQ2025-045-1-00003,泉州,华东,2025-01-01 02:00:00,2025-01,2,64,0.319444,0.079029,0.308511,0.403727,1,0,0
AQ2025-045-2-00003,泉州,华东,2025-01-01 02:00:00,2025-01,2,68,0.347222,0.239326,0.351064,0.397516,1,0,0
AQ2025-046-1-00003,烟台,华东,2025-01-01 02:00:00,2025-01,2,73,0.381944,0.439697,0.37234,0.447205,1,0,0
AQ2025-046-2-00003,烟台,华东,2025-01-01 02:00:00,2025-01,2,77,0.409722,0.599994,0.414894,0.440994,1,0,0
AQ2025-047-1-00003,潍坊,华东,2025-01-01 02:00:00,2025-01,2,89,0.493056,1.080885,0.478723,0.534161,1,0,0
AQ2025-047-2-00003,潍坊,华东,2025-01-01 02:00:00,2025-01,2,93,0.520833,1.241182,0.521277,0.52795,1,0,0
AQ2025-048-1-00003,洛阳,华中,2025-01-01 02:00:00,2025-01,2,110,0.638889,1.922445,0.62766,0.652174,2,0,0
AQ2025-048-2-00003,洛阳,华中,2025-01-01 02:00:00,2025-01,2,114,0.666667,2.082742,0.670213,0.645963,2,0,0
AQ2025-049-1-00003,宜昌,华中,2025-01-01 02:00:00,2025-01,2,78,0.416667,0.640069,0.425532,0.428571,1,0,0
AQ2025-049-2-00003,宜昌,华中,2025-01-01 02:00:00,2025-01,2,82,0.444444,0.800366,0.468085,0.428571,1,0,0
AQ2025-050-1-00003,株洲,华中,2025-01-01 02:00:00,2025-01,2,90,0.5,1.12096,0.510638,0.503106,1,0,0
AQ2025-050-2-00003,株洲,华中,2025-01-01 02:00:00,2025-01,2,94,0.527778,1.281257,0.553191,0.496894,1,0,0
AQ2025-051-1-00003,东莞,华南,2025-01-01 02:00:00,2025-01,2,58,0.277778,-0.161417,0.308511,0.298137,1,0,0
AQ2025-051-2-00003,东莞,华南,2025-01-01 02:00:00,2025-01,2,62,0.305556,-0.00112,0.351064,0.291925,1,0,0
AQ2025-052-1-00003,中山,华南,2025-01-01 02:00:00,2025-01,2,54,0.25,-0.321714,0.287234,0.279503,1,0,0
AQ2025-052-2-00003,中山,华南,2025-01-01 02:00:00,2025-01,2,57,0.270833,-0.201491,0.329787,0.267081,1,0,0
AQ2025-053-1-00003,惠州,华南,2025-01-01 02:00:00,2025-01,2,51,0.229167,-0.441936,0.276596,0.273292,1,0,0
AQ2025-053-2-00003,惠州,华南,2025-01-01 02:00:00,2025-01,2,55,0.256944,-0.281639,0.319149,0.273292,1,0,0
AQ2025-054-1-00003,桂林,华南,2025-01-01 02:00:00,2025-01,2,48,0.208333,-0.562159,0.255319,0.273292,0,0,0
AQ2025-054-2-00003,桂林,华南,2025-01-01 02:00:00,2025-01,2,51,0.229167,-0.441936,0.297872,0.26087,1,0,0
AQ2025-055-1-00003,绵阳,西南,2025-01-01 02:00:00,2025-01,2,68,0.347222,0.239326,0.393617,0.416149,1,0,0
AQ2025-055-2-00003,绵阳,西南,2025-01-01 02:00:00,2025-01,2,72,0.375,0.399623,0.43617,0.416149,1,0,0
AQ2025-056-1-00003,遵义,西南,2025-01-01 02:00:00,2025-01,2,57,0.270833,-0.201491,0.319149,0.360248,1,0,0
AQ2025-056-2-00003,遵义,西南,2025-01-01 02:00:00,2025-01,2,60,0.291667,-0.081268,0.361702,0.347826,1,0,0
AQ2025-057-1-00003,大理,西南,2025-01-01 02:00:00,2025-01,2,47,0.201389,-0.602234,0.255319,0.304348,0,0,0
AQ2025-057-2-00003,大理,西南,2025-01-01 02:00:00,2025-01,2,51,0.229167,-0.441936,0.297872,0.298137,1,0,0
AQ2025-058-1-00003,宝鸡,西北,2025-01-01 02:00:00,2025-01,2,96,0.541667,1.361405,0.574468,0.621118,1,0,0
AQ2025-058-2-00003,宝鸡,西北,2025-01-01 02:00:00,2025-01,2,101,0.576389,1.561776,0.62766,0.627329,2,0,0
AQ2025-059-1-00003,嘉峪关,西北,2025-01-01 02:00:00,2025-01,2,88,0.486111,1.040811,0.521277,0.559006,1,0,0
AQ2025-059-2-00003,嘉峪关,西北,2025-01-01 02:00:00,2025-01,2,92,0.513889,1.201108,0.56383,0.559006,1,0,0
AQ2025-060-1-00003,齐齐哈尔,东北,2025-01-01 02:00:00,2025-01,2,87,0.479167,1.000737,0.510638,0.540373,1,0,0
AQ2025-060-2-00003,齐齐哈尔,东北,2025-01-01 02:00:00,2025-01,2,92,0.513889,1.201108,0.56383,0.540373,1,0,0
AQ2025-001-1-00004,北京,华北,2025-01-01 03:00:00,2025-01,3,111,0.645833,1.962519,0.680851,0.720497,2,0,0
AQ2025-001-2-00004,北京,华北,2025-01-01 03:00:00,2025-01,3,116,0.680556,2.16289,0.734043,0.720497,2,0,0
AQ2025-002-1-00004,天津,华北,2025-01-01 03:00:00,2025-01,3,107,0.618056,1.802222,0.659574,0.68323,2,0,0
AQ2025-002-2-00004,天津,华北,2025-01-01 03:00:00,2025-01,3,112,0.652778,2.002593,0.702128,0.68323,2,0,0
AQ2025-003-1-00004,石家庄,华北,2025-01-01 03:00:00,2025-01,3,137,0.826389,3.00445,0.851064,0.863354,2,0,0
AQ2025-003-2-00004,石家庄,华北,2025-01-01 03:00:00,2025-01,3,142,0.861111,3.204821,0.904255,0.863354,2,0,0
AQ2025-004-1-00004,太原,华北,2025-01-01 03:00:00,2025-01,3,124,0.736111,2.483484,0.765957,0.763975,2,0,0
AQ2025-004-2-00004,太原,华北,2025-01-01 03:00:00,2025-01,3,129,0.770833,2.683856,0.819149,0.763975,2,0,0
AQ2025-005-1-00004,呼和浩特,华北,2025-01-01 03:00:00,2025-01,3,104,0.597222,1.681999,0.62766,0.614907,2,0,0
AQ2025-005-2-00004,呼和浩特,华北,2025-01-01 03:00:00,2025-01,3,109,0.631944,1.882371,0.680851,0.614907,2,0,0
AQ2025-006-1-00004,上海,华东,2025-01-01 03:00:00,2025-01,3,70,0.361111,0.319474,0.404255,0.378882,1,0,0
AQ2025-006-2-00004,上海,华东,2025-01-01 03:00:00,2025-01,3,74,0.388889,0.479771,0.446809,0.372671,1,0,0
AQ2025-007-1-00004,南京,华东,2025-01-01 03:00:00,2025-01,3,83,0.451389,0.84044,0.478723,0.453416,1,0,0
AQ2025-007-2-00004,南京,华东,2025-01-01 03:00:00,2025-01,3,86,0.472222,0.960663,0.521277,0.440994,1,0,0
AQ2025-008-1-00004,杭州,华东,2025-01-01 03:00:00,2025-01,3,75,0.395833,0.519846,0.425532,0.403727,1,0,0
AQ2025-008-2-00004,杭州,华东,2025-01-01 03:00:00,2025-01,3,79,0.423611,0.680143,0.468085,0.397516,1,0,0
AQ2025-009-1-00004,宁波,华东,2025-01-01 03:00:00,2025-01,3,69,0.354167,0.2794,0.37234,0.378882,1,0,0
AQ2025-009-2-00004,宁波,华东,2025-01-01 03:00:00,2025-01,3,72,0.375,0.399623,0.414894,0.36646,1,0,0
AQ2025-010-1-00004,合肥,华东,2025-01-01 03:00:00,2025-01,3,81,0.4375,0.760291,0.446809,0.47205,1,0,0
AQ2025-010-2-00004,合肥,华东,2025-01-01 03:00:00,2025-01,3,85,0.465278,0.920588,0.489362,0.465839,1,0,0
AQ2025-011-1-00004,福州,华东,2025-01-01 03:00:00,2025-01,3,64,0.319444,0.079029,0.319149,0.378882,1,0,0
AQ2025-011-2-00004,福州,华东,2025-01-01 03:00:00,2025-01,3,68,0.347222,0.239326,0.37234,0.372671,1,0,0
AQ2025-012-1-00004,厦门,华东,2025-01-01 03:00:00,2025-01,3,58,0.277778,-0.161417,0.276596,0.354037,1,0,0
AQ2025-012-2-00004,厦门,华东,2025-01-01 03:00:00,2025-01,3,62,0.305556,-0.00112,0.319149,0.347826,1,0,0
AQ2025-013-1-00004,南昌,华东,2025-01-01 03:00:00,2025-01,3,78,0.416667,0.640069,0.404255,0.496894,1,0,0
AQ2025-013-2-00004,南昌,华东,2025-01-01 03:00:00,2025-01,3,82,0.444444,0.800366,0.446809,0.490683,1,0,0
AQ2025-014-1-00004,济南,华东,2025-01-01 03:00:00,2025-01,3,100,0.569444,1.521702,0.542553,0.645963,1,0,0
AQ2025-014-2-00004,济南,华东,2025-01-01 03:00:00,2025-01,3,104,0.597222,1.681999,0.585106,0.639752,2,0,0
AQ2025-015-1-00004,青岛,华东,2025-01-01 03:00:00,2025-01,3,72,0.375,0.399623,0.361702,0.459627,1,0,0
AQ2025-015-2-00004,青岛,华东,2025-01-01 03:00:00,2025-01,3,76,0.402778,0.55992,0.404255,0.453416,1,0,0
AQ2025-016-1-00004,郑州,华中,2025-01-01 03:00:00,2025-01,3,120,0.708333,2.323187,0.670213,0.763975,2,0,0
AQ2025-016-2-00004,郑州,华中,2025-01-01 03:00:00,2025-01,3,124,0.736111,2.483484,0.723404,0.757764,2,0,0
AQ2025-017-1-00004,武汉,华中,2025-01-01 03:00:00,2025-01,3,95,0.534722,1.321331,0.510638,0.583851,1,0,0
AQ2025-017-2-00004,武汉,华中,2025-01-01 03:00:00,2025-01,3,100,0.569444,1.521702,0.56383,0.583851,1,0,0
AQ2025-018-1-00004,长沙,华中,2025-01-01 03:00:00,2025-01,3,89,0.493056,1.080885,0.478723,0.52795,1,0,0
AQ2025-018-2-00004,长沙,华中,2025-01-01 03:00:00,2025-01,3,94,0.527778,1.281257,0.531915,0.52795,1,0,0
AQ2025-019-1-00004,广州,华南,2025-01-01 03:00:00,2025-01,3,59,0.284722,-0.121342,0.287234,0.31677,1,0,0
AQ2025-019-2-00004,广州,华南,2025-01-01 03:00:00,2025-01,3,62,0.305556,-0.00112,0.319149,0.304348,1,0,0
AQ2025-020-1-00004,深圳,华南,2025-01-01 03:00:00,2025-01,3,56,0.263889,-0.241565,0.276596,0.285714,1,0,0
AQ2025-020-2-00004,深圳,华南,2025-01-01 03:00:00,2025-01,3,59,0.284722,-0.121342,0.308511,0.273292,1,0,0
AQ2025-021-1-00004,珠海,华南,2025-01-01 03:00:00,2025-01,3,52,0.236111,-0.401862,0.255319,0.254658,1,0,0
AQ2025-021-2-00004,珠海,华南,2025-01-01 03:00:00,2025-01,3,55,0.256944,-0.281639,0.287234,0.242236,1,0,0
AQ2025-022-1-00004,佛山,华南,2025-01-01 03:00:00,2025-01,3,66,0.333333,0.159177,0.351064,0.347826,1,0,0
AQ2025-022-2-00004,佛山,华南,2025-01-01 03:00:00,2025-01,3,69,0.354167,0.2794,0.393617,0.335404,1,0,0
AQ2025-023-1-00004,南宁,华南,2025-01-01 03:00:00,2025-01,3,57,0.270833,-0.201491,0.308511,0.304348,1,0,0
